time,knee_angle_r,Torque,path_actuator,,Moment arm,,,,Moment arm
1.40007043,-41.59867178,-6.390908451,77.97129053,,,,,,-0.081964893
1.40014086,-41.62518501,-6.380313842,77.84042826,,,,,,-0.081966582
1.40049302,-41.75768999,-6.327334182,77.1861169,,,,,,-0.081975029
1.40213244,-42.3731297,-6.080550346,74.14007527,,,,,,-0.082014354
1.40345868,-42.86916987,-5.880735076,71.67592804,,,,,,-0.082046166
1.40478492,-43.36344095,-5.680763025,69.21178081,,,,,,-0.082077978
1.405,-43.44342545,-5.648317529,68.81215469,,,,,,-0.082083137
1.40508756,-43.47597246,-5.636063899,68.66111469,,,,,,-0.082085237
1.40517512,-43.50851114,-5.623809635,68.51007468,,,,,,-0.082087338
1.40561292,-43.67107848,-5.562528799,67.75487467,,,,,,-0.082097839
1.40724791,-44.27628436,-5.333530144,64.93451704,,,,,,-0.082137057
1.40862362,-44.7830439,-5.140676282,62.56143082,,,,,,-0.082170056
1.40930843,-45.03441041,-5.044616978,61.38012996,,,,,,-0.082186483
1.40999325,-45.28515627,-4.948518879,60.1988291,,,,,,-0.082202909
1.41,-45.28762511,-4.947571294,60.18718316,,,,,,-0.082203071
1.4101103,-45.32795126,-4.934182532,60.02237708,,,,,,-0.082205717
1.4102206,-45.36826068,-4.920792898,59.857571,,,,,,-0.082208363
1.4107721,-45.56955423,-4.853831646,59.0335406,,,,,,-0.082221591
1.41243004,-46.17206667,-4.652399656,56.55631831,,,,,,-0.08226136
1.41467252,-46.98036072,-4.379634793,53.20569546,,,,,,-0.08231515
1.415,-47.097722,-4.339771637,52.71638999,,,,,,-0.082323005
1.41505008,-47.11565533,-4.336712887,52.67846583,,,,,,-0.082324206
1.41510017,-47.13358447,-4.333654058,52.64054167,,,,,,-0.082325408
1.41535059,-47.22316712,-4.318358509,52.45092087,,,,,,-0.082331415
1.41629474,-47.55997229,-4.260669747,51.73600016,,,,,,-0.082354062
1.41697862,-47.80299522,-4.218863926,51.21816282,,,,,,-0.082370466
1.4176625,-48.04519652,-4.177041117,50.70032549,,,,,,-0.08238687
1.41834638,-48.28652247,-4.135201317,50.18248815,,,,,,-0.082403274
1.41936481,-48.6442276,-4.072861944,49.41132419,,,,,,-0.082427703
1.42,-48.8663088,-4.033961959,48.93035123,,,,,,-0.082442939
1.42000799,-48.86909599,-4.032436789,48.91173782,,,,,,-0.082443131
1.42001597,-48.87188306,-4.030911601,48.89312442,,,,,,-0.082443322
1.4200559,-48.88581658,-4.023285587,48.8000574,,,,,,-0.08244428
1.42025555,-48.95543835,-3.985152841,48.33472227,,,,,,-0.082449069
1.42106716,-49.23767006,-3.830092678,46.44307795,,,,,,-0.082468537
1.42206882,-49.58423228,-3.638619073,44.10844963,,,,,,-0.082492563
1.42343006,-50.05201646,-3.378229707,40.93572739,,,,,,-0.082525215
1.42479131,-50.51599473,-3.11763316,37.76300515,,,,,,-0.082557867
1.425,-50.58677949,-3.077662718,37.27659431,,,,,,-0.082562873
1.42505065,-50.60394485,-3.069712381,37.17975287,,,,,,-0.082564088
1.4251013,-50.62110463,-3.06176181,37.08291144,,,,,,-0.082565303
1.42535455,-50.70681957,-3.022005423,36.59870427,,,,,,-0.082571377
1.4266208,-51.13327821,-2.823135244,34.1776684,,,,,,-0.082601751
1.42741404,-51.39862484,-2.698479998,32.66103352,,,,,,-0.082620778
1.42820727,-51.66258571,-2.573767031,31.14439864,,,,,,-0.082639805
1.4290005,-51.92514625,-2.448996348,29.62776376,,,,,,-0.082658832
1.42970429,-52.15688622,-2.338245461,28.28213215,,,,,,-0.082675714
1.43,-52.25390013,-2.291698888,27.71675244,,,,,,-0.082682807
1.43003141,-52.264191,-2.286116143,27.64898047,,,,,,-0.08268356
1.43006281,-52.27447944,-2.280533289,27.5812085,,,,,,-0.082684313
1.43021984,-52.32588532,-2.252617508,27.24234866,,,,,,-0.08268808
1.43100137,-52.58082251,-2.113642282,25.55583828,,,,,,-0.082706826
1.43178289,-52.83422945,-1.974603819,23.8693279,,,,,,-0.082725573
1.43256442,-53.08609667,-1.83550213,22.18281752,,,,,,-0.082744319
1.43359382,-53.41546997,-1.652185426,19.96140108,,,,,,-0.082769011
1.43462322,-53.74209297,-1.468759019,17.73998463,,,,,,-0.082793703
1.435,-53.8609445,-1.40159473,16.92691228,,,,,,-0.082802741
1.43502603,-53.86914114,-1.397809408,16.88107005,,,,,,-0.082803365
1.43505206,-53.87733597,-1.394024028,16.83522782,,,,,,-0.08280399
1.4351822,-53.91828308,-1.375096268,16.60601666,,,,,,-0.082807111
1.43583292,-54.12233971,-1.28043601,15.45996089,,,,,,-0.08282272
1.4369843,-54.48060944,-1.112855897,13.43212263,,,,,,-0.082850338
1.43831821,-54.89118401,-0.918569587,11.08281515,,,,,,-0.082882334
1.43965212,-55.29689556,-0.724132939,8.73350767,,,,,,-0.08291433
1.44,-55.40189848,-0.673399386,8.12081121,,,,,,-0.082922675
1.44001637,-55.40682987,-0.671473261,8.0975449,,,,,,-0.082923067
1.44003273,-55.41176051,-0.669547116,8.07427859,,,,,,-0.08292346
1.44011456,-55.43640257,-0.659916121,7.95794703,,,,,,-0.082925423
1.44052369,-55.55933364,-0.611754292,7.37628924,,,,,,-0.082935236
1.44211879,-56.03413516,-0.423875917,5.10856995,,,,,,-0.082973498
1.44348842,-56.43607435,-0.262416657,3.16140457,,,,,,-0.083006351
1.44485804,-56.83260501,-0.100829454,1.21423918,,,,,,-0.083039204
1.445,-56.87339091,-0.084073872,1.01241848,,,,,,-0.083042609
1.44503016,-56.88204982,-0.081398059,0.98018777,,,,,,-0.083043332
1.44506033,-56.89070604,-0.078722199,0.94795706,,,,,,-0.083044056
1.44521115,-56.93394678,-0.065342201,0.78680351,,,,,,-0.083047673
1.44596528,-57.14913715,0.00157528,-0.01896425,,,,,,-0.083065763
1.44719069,-57.49518055,0.110375827,-1.32830639,,,,,,-0.083095156
1.44841611,-57.8366772,0.219253347,-2.63764852,,,,,,-0.08312455
1.44964153,-58.17357716,0.328207841,-3.94699066,,,,,,-0.083153944
1.45,-58.27125315,0.360094489,-4.33000817,,,,,,-0.083162543
1.45009924,-58.29822289,0.367778014,-4.42227324,,,,,,-0.083164923
1.45019847,-58.32516202,0.375461977,-4.51453831,,,,,,-0.083167303
1.45069466,-58.45939774,0.413888383,-4.97586364,,,,,,-0.083179205
1.4524525,-58.92875691,0.550111436,-6.61021844,,,,,,-0.08322137
1.45421035,-59.38836281,0.686472316,-8.24457324,,,,,,-0.083263535
1.455,-59.59162442,0.747772381,-8.97874813,,,,,,-0.083282477
1.45531852,-59.6730488,0.76663268,-9.20436553,,,,,,-0.083290117
1.45563704,-59.75414788,0.785496428,-9.42998294,,,,,,-0.083297757
1.45722963,-60.15474844,0.879866875,-10.55806994,,,,,,-0.083335958
1.45882222,-60.54713984,0.974323511,-11.68615694,,,,,,-0.083374159
1.46,-60.83199327,1.044233367,-12.5204219,,,,,,-0.083402411
1.46016659,-60.87191358,1.052699461,-12.62132618,,,,,,-0.083406406
1.46033317,-60.91174195,1.061166359,-12.72223045,,,,,,-0.083410402
1.4611661,-61.10950065,1.10351295,-13.22675182,,,,,,-0.083430381
1.46266526,-61.4596017,1.179782174,-14.13482552,,,,,,-0.083466342
1.46416442,-61.80215346,1.256116707,-15.04289922,,,,,,-0.083502302
1.465,-61.98979353,1.298690978,-15.54902447,,,,,,-0.083522344
1.46507948,-62.00751902,1.302512831,-15.59442697,,,,,,-0.083524251
1.46515896,-62.02522323,1.306334858,-15.63982947,,,,,,-0.083526157
1.46555635,-62.11342523,1.325447586,-15.86684199,,,,,,-0.083535689
1.46726798,-62.48724457,1.407818535,-16.84462009,,,,,,-0.083576746
1.46897961,-62.85116702,1.490269772,-17.82239819,,,,,,-0.083617803
1.47,-63.0633827,1.539461449,-18.40530266,,,,,,-0.083642278
1.47007789,-63.07943475,1.543156101,-18.44906262,,,,,,-0.083644147
1.47015577,-63.09546603,1.546850912,-18.49282258,,,,,,-0.083646015
1.4705452,-63.17531035,1.565327433,-18.7116224,,,,,,-0.083655356
1.47225729,-63.52015093,1.646606903,-19.6735635,,,,,,-0.083696424
1.47396938,-63.85487621,1.727965381,-20.63550459,,,,,,-0.083737491
1.475,-64.05149118,1.776978265,-21.21455744,,,,,,-0.083762212
1.47516784,-64.08316454,1.78466553,-21.30530828,,,,,,-0.083766238
1.47533568,-64.11474087,1.792353526,-21.39605912,,,,,,-0.083770264
1.4761749,-64.27116764,1.830804478,-21.84981334,,,,,,-0.083790394
1.47765124,-64.54047156,1.898491872,-22.64805957,,,,,,-0.083825807
1.47912759,-64.80227169,1.966235809,-23.44630581,,,,,,-0.08386122
1.48,-64.95344416,2.006294082,-23.91801082,,,,,,-0.083882146
1.48017614,-64.98364767,2.01346222,-24.00225672,,,,,,-0.083886371
1.48035229,-65.01374398,2.020631075,-24.08650262,,,,,,-0.083890597
1.48123301,-65.16261641,2.05648601,-24.50773212,,,,,,-0.083911722
1.48288615,-65.43481113,2.123835166,-25.29839621,,,,,,-0.083951376
1.48453929,-65.69756138,2.191247027,-26.0890603,,,,,,-0.083991029
1.485,-65.76910702,2.210045045,-26.30940852,,,,,,-0.08400208
1.48519472,-65.79912665,2.216432941,-26.383986,,,,,,-0.084006751
1.48538945,-65.82901579,2.222821538,-26.45856347,,,,,,-0.084011422
1.48636306,-65.97650627,2.254774952,-26.83145084,,,,,,-0.084034776
1.48775867,-66.18225097,2.3006081,-27.36595622,,,,,,-0.084068252
1.48915427,-66.38133055,2.346477028,-27.9004616,,,,,,-0.084101728
1.49,-66.49873388,2.374290744,-28.2243687,,,,,,-0.084122014
1.4903328,-66.54426408,2.382727521,-28.32197322,,,,,,-0.084129997
1.49066561,-66.58941645,2.391165865,-28.41957775,,,,,,-0.08413798
1.49231749,-66.80794754,2.433072876,-28.90404075,,,,,,-0.084177603
1.49396937,-67.0172075,2.47501828,-29.38850375,,,,,,-0.084217227
1.495,-67.14308733,2.501208007,-29.69076645,,,,,,-0.084241948
1.49523483,-67.17126747,2.505922695,-29.74474361,,,,,,-0.084247581
1.49546966,-67.19926163,2.510637991,-29.79872077,,,,,,-0.084253214
1.49664382,-67.33644823,2.534223599,-30.06860657,,,,,,-0.084281378
1.49800375,-67.48956073,2.561560087,-30.38119571,,,,,,-0.084313998
1.49936369,-67.6364967,2.588916978,-30.69378486,,,,,,-0.084346619
1.5,-67.70313425,2.601724177,-30.84004427,,,,,,-0.084361882
1.50025819,-67.72978943,2.605623913,-30.8840033,,,,,,-0.084368075
1.50051637,-67.75622361,2.609524186,-30.92796233,,,,,,-0.084374268
1.5018073,-67.88508696,2.629033739,-31.14775748,,,,,,-0.084405233
1.50317382,-68.01551221,2.649700456,-31.38042215,,,,,,-0.084438012
1.50454034,-68.13981676,2.670382426,-31.61308683,,,,,,-0.08447079
1.505,-68.18026016,2.677342789,-31.69134988,,,,,,-0.084481816
1.50537833,-68.21303178,2.681339559,-31.73525015,,,,,,-0.084490891
1.50575666,-68.24533854,2.685337125,-31.77915042,,,,,,-0.084499966
1.50742361,-68.38216798,2.702960007,-31.97257612,,,,,,-0.084539951
1.50992836,-68.5709806,2.729469325,-32.26321876,,,,,,-0.084600032
1.51,-68.57608583,2.730228004,-32.27153109,,,,,,-0.08460175
1.51023446,-68.59268076,2.731666598,-32.28638914,,,,,,-0.084607374
1.51046892,-68.60910089,2.733105358,-32.30124718,,,,,,-0.084612998
1.51164122,-68.68858638,2.740301665,-32.37553738,,,,,,-0.084641118
1.51301683,-68.77632471,2.748751366,-32.46271187,,,,,,-0.084674114
1.51439244,-68.85812887,2.75720682,-32.54988636,,,,,,-0.08470711
1.515,-68.89238052,2.76094312,-32.58838816,,,,,,-0.084721684
1.51531936,-68.90992537,2.761634068,-32.59359659,,,,,,-0.084729344
1.51563873,-68.92715427,2.762325103,-32.59880502,,,,,,-0.084737005
1.51723555,-69.00858007,2.765781454,-32.62484718,,,,,,-0.084775308
1.51882529,-69.0818827,2.769224464,-32.65077391,,,,,,-0.08481344
1.52,-69.13110886,2.771769876,-32.66993189,,,,,,-0.084841618
1.5204382,-69.14840209,2.771117095,-32.65819176,,,,,,-0.084852129
1.52087639,-69.1651163,2.77046406,-32.64645164,,,,,,-0.08486264
1.52259801,-69.22520516,2.767895984,-32.600326,,,,,,-0.084903936
1.52478492,-69.28880776,2.764628386,-32.54173462,,,,,,-0.084956393
1.525,-69.29429953,2.764306682,-32.53597214,,,,,,-0.084961552
1.52561393,-69.30922701,2.761625467,-32.49878122,,,,,,-0.084976278
1.52622786,-69.32304955,2.758943158,-32.4615903,,,,,,-0.084991004
1.52773592,-69.35233763,2.752349692,-32.37023462,,,,,,-0.085027178
1.52924397,-69.37503874,2.745749608,-32.27887893,,,,,,-0.085063351
1.53,-69.38395719,2.742438348,-32.23308014,,,,,,-0.085081486
1.53058352,-69.38972202,2.738490444,-32.18138453,,,,,,-0.085095482
1.53116705,-69.39451569,2.734541101,-32.12968892,,,,,,-0.08510948
1.53271302,-69.40254449,2.724070802,-31.99272791,,,,,,-0.085146562
1.53425899,-69.40383354,2.713590346,-31.8557669,,,,,,-0.085183645
1.535,-69.40207729,2.708563321,-31.79011959,,,,,,-0.08520142
1.53562418,-69.39940999,2.703251355,-31.72219921,,,,,,-0.085216392
1.53624837,-69.39566053,2.697937362,-31.65427882,,,,,,-0.085231364
1.53773075,-69.38244486,2.685308883,-31.49297328,,,,,,-0.085266922
1.53921314,-69.36320996,2.67266894,-31.33166773,,,,,,-0.085302479
1.54,-69.35057365,2.665954865,-31.24604512,,,,,,-0.085321354
1.54086388,-69.33477481,2.657555559,-31.14003906,,,,,,-0.085342075
1.54172776,-69.31696993,2.649151859,-31.03403299,,,,,,-0.085362797
1.54312906,-69.28384496,2.635510784,-30.86207948,,,,,,-0.08539641
1.54453037,-69.24549768,2.621858157,-30.69012597,,,,,,-0.085430023
1.545,-69.23148277,2.617280086,-30.63249819,,,,,,-0.085441288
1.54543252,-69.21805996,2.61288495,-30.57734489,,,,,,-0.085451662
1.54586505,-69.20414409,2.608488677,-30.52219159,,,,,,-0.085462037
1.54764471,-69.14172066,2.590387748,-30.29525828,,,,,,-0.085504726
1.54942437,-69.07103975,2.572267445,-30.06832498,,,,,,-0.085547414
1.55,-69.04642169,2.566402336,-29.994924,,,,,,-0.085561222
1.55038992,-69.02926001,2.562588937,-29.94708115,,,,,,-0.085570574
1.55077984,-69.01170668,2.558774641,-29.89923829,,,,,,-0.085579927
1.55272943,-68.91809106,2.539689734,-29.66002401,,,,,,-0.085626692
1.55467902,-68.81478505,2.520582453,-29.42080973,,,,,,-0.085673456
1.555,-68.79685223,2.51743444,-29.38142497,,,,,,-0.085681155
1.5550822,-68.79221772,2.516702841,-29.37221043,,,,,,-0.085683127
1.55516441,-68.78756613,2.515971212,-29.36299588,,,,,,-0.085685099
1.55557543,-68.76405212,2.512312505,-29.31692317,,,,,,-0.085694958
1.55677204,-68.69317129,2.501655641,-29.18279051,,,,,,-0.085723661
1.55817925,-68.60521443,2.489113344,-29.02505085,,,,,,-0.085757415
1.55958647,-68.51230051,2.476560406,-28.86731119,,,,,,-0.08579117
1.56,-68.48405585,2.472869493,-28.82095683,,,,,,-0.085801089
1.56011474,-68.47614367,2.472009638,-28.81001119,,,,,,-0.085803842
1.56022947,-68.46819867,2.471149715,-28.79906555,,,,,,-0.085806594
1.56080315,-68.42798168,2.466849218,-28.74433735,,,,,,-0.085820354
1.56260425,-68.29640206,2.453337773,-28.57251504,,,,,,-0.085863557
1.56483858,-68.12200051,2.436555678,-28.35936293,,,,,,-0.085917151
1.565,-68.10892253,2.435342342,-28.34396341,,,,,,-0.085921023
1.56510621,-68.10028239,2.434757779,-28.33631972,,,,,,-0.085923571
1.56521243,-68.09161441,2.434173183,-28.32867603,,,,,,-0.085926119
1.56574349,-68.04785717,2.431249594,-28.29045756,,,,,,-0.085938857
1.5677168,-67.87918331,2.420377678,-28.14844639,,,,,,-0.085986191
1.56969012,-67.70094635,2.409492324,-28.00643522,,,,,,-0.086033524
1.57,-67.67208922,2.407781718,-27.98413446,,,,,,-0.086040957
1.57059136,-67.61636698,2.40586838,-27.95728786,,,,,,-0.086055142
1.57118271,-67.55978803,2.403954274,-27.93044126,,,,,,-0.086069327
1.57302085,-67.3784527,2.397999734,-27.84699291,,,,,,-0.086113418
1.57485898,-67.18883757,2.392037829,-27.76354456,,,,,,-0.086157509
1.575,-67.17394845,2.391580143,-27.75714258,,,,,,-0.086160891
1.575228,-67.1497727,2.391469818,-27.75410047,,,,,,-0.08616636
1.57545599,-67.12546937,2.391359454,-27.75105836,,,,,,-0.086171829
1.57659597,-67.00203867,2.390807156,-27.73584782,,,,,,-0.086199173
1.57815159,-66.82845629,2.390052143,-27.71509144,,,,,,-0.086236488
1.57970722,-66.64892797,2.389295589,-27.69433507,,,,,,-0.086273802
1.58,-66.61447356,2.389153021,-27.69042851,,,,,,-0.086280825
1.58042254,-66.56437749,2.390291739,-27.70037237,,,,,,-0.086290961
1.58084509,-66.5138418,2.391430665,-27.71031622,,,,,,-0.086301096
1.58257804,-66.30197664,2.396103786,-27.75109862,,,,,,-0.086342664
1.58489415,-66.00722622,2.402354733,-27.80560444,,,,,,-0.08639822
1.585,-65.9934379,2.402640556,-27.80809544,,,,,,-0.086400759
1.58563513,-65.91011936,2.406456388,-27.84734956,,,,,,-0.086415994
1.58627026,-65.82579718,2.410273417,-27.88660368,,,,,,-0.086431229
1.58772704,-65.62858926,2.41903297,-27.97664003,,,,,,-0.086466172
1.58918382,-65.42607289,2.427798816,-28.06667638,,,,,,-0.086501116
1.59,-65.31028252,2.432712756,-28.11712054,,,,,,-0.086520693
1.59033063,-65.26290007,2.435761629,-28.1497789,,,,,,-0.086528624
1.59066126,-65.21524229,2.43881102,-28.18243726,,,,,,-0.086536555
1.5923144,-64.97281369,2.454065738,-28.34572907,,,,,,-0.086576208
1.59386583,-64.73899807,2.468393694,-28.4989744,,,,,,-0.086613422
1.595,-64.56418379,2.478875347,-28.61100424,,,,,,-0.086640627
1.59507801,-64.55203832,2.479818791,-28.62127526,,,,,,-0.086642498
1.59515603,-64.53987725,2.48076228,-28.63154628,,,,,,-0.08664437
1.59554609,-64.47883764,2.485480275,-28.68290137,,,,,,-0.086653726
1.59707418,-64.23594321,2.503972357,-28.88408563,,,,,,-0.08669038
1.59842817,-64.01567654,2.520370043,-29.06234996,,,,,,-0.086722858
1.59978217,-63.79064202,2.536779316,-29.2406143,,,,,,-0.086755336
1.6,-63.75399208,2.539420285,-29.26929307,,,,,,-0.086760561
1.60029074,-63.70488184,2.543759365,-29.31694866,,,,,,-0.086767535
1.60058147,-63.65555027,2.548099102,-29.36460425,,,,,,-0.086774509
1.60203515,-63.4055638,2.569807782,-29.60288222,,,,,,-0.086809378
1.60345157,-63.15662351,2.590976025,-29.83505282,,,,,,-0.086843353
1.60486799,-62.90235407,2.612160043,-30.06722342,,,,,,-0.086877328
1.605,-62.87838429,2.614135125,-30.08886089,,,,,,-0.086880495
1.60540018,-62.80543338,2.620502149,-30.15881363,,,,,,-0.086890094
1.60580036,-62.7320531,2.626870516,-30.22876637,,,,,,-0.086899693
1.607597,-62.39729676,2.655478123,-30.54282208,,,,,,-0.086942789
1.60939363,-62.05379057,2.68411279,-30.85687778,,,,,,-0.086985884
1.61,-61.93586649,2.693783199,-30.96287265,,,,,,-0.087000429
1.61008752,-61.91876363,2.695373401,-30.98040319,,,,,,-0.087002528
1.61017503,-61.90163975,2.696963669,-30.99793373,,,,,,-0.087004627
1.61061261,-61.81570448,2.704916139,-31.08558644,,,,,,-0.087015123
1.61256272,-61.42629342,2.74037964,-31.47622131,,,,,,-0.0870619
1.61460452,-61.00722481,2.777549632,-31.88522196,,,,,,-0.087110876
1.615,-60.92470182,2.784753836,-31.96444261,,,,,,-0.087120363
1.61510196,-60.90335452,2.786737912,-31.98631863,,,,,,-0.087122808
1.61520392,-60.88197791,2.788722095,-32.00819466,,,,,,-0.087125254
1.61571374,-60.7746548,2.79864463,-32.11757478,,,,,,-0.087137483
1.61760032,-60.37109857,2.835386663,-32.52234088,,,,,,-0.087182736
1.61964229,-59.92286971,2.875196356,-32.96044689,,,,,,-0.087231716
1.62,-59.84311985,2.882174542,-33.03719325,,,,,,-0.087240297
1.62032894,-59.76945842,2.889620074,-33.11954294,,,,,,-0.087248187
1.62065789,-59.69548537,2.897066913,-33.20189263,,,,,,-0.087256077
1.6223026,-59.32092975,2.934320571,-33.6136411,,,,,,-0.087295529
1.62394731,-58.93851347,2.971606717,-34.02538956,,,,,,-0.08733498
1.625,-58.68959853,2.995488537,-34.2889266,,,,,,-0.087360231
1.62529589,-58.61904884,3.001573555,-34.35578974,,,,,,-0.087367328
1.62559177,-58.54824164,3.007659515,-34.42265289,,,,,,-0.087374425
1.6270712,-58.19033299,3.038103571,-34.75696861,,,,,,-0.087409912
1.62851553,-57.83466051,3.067848257,-35.08335298,,,,,,-0.087444557
1.62995986,-57.47276794,3.09761556,-35.40973736,,,,,,-0.087479202
1.63,-57.46262056,3.098443211,-35.41880865,,,,,,-0.087480165
1.63023049,-57.40426356,3.101356384,-35.44986918,,,,,,-0.087485693
1.63046098,-57.34574708,3.1042699,-35.48092971,,,,,,-0.087491222
1.63161341,-57.05076861,3.118842615,-35.63623237,,,,,,-0.087518865
1.63299431,-56.692039,3.136315503,-35.82232177,,,,,,-0.087551988
1.6343752,-56.32753229,3.153800711,-36.00841117,,,,,,-0.087585112
1.635,-56.16070326,3.161716106,-36.09260901,,,,,,-0.087600099
1.63516417,-56.11666981,3.163892543,-36.11583062,,,,,,-0.087604036
1.63532835,-56.07255424,3.166069171,-36.13905223,,,,,,-0.087607975
1.63614921,-55.85074358,3.176955017,-36.25516027,,,,,,-0.087627664
1.63759312,-55.45558331,3.196114376,-36.45939481,,,,,,-0.087662299
1.63903702,-55.05403632,3.215287873,-36.66362936,,,,,,-0.087696934
1.64,-54.7826741,3.228083079,-36.79983907,,,,,,-0.087720033
1.64015303,-54.73928885,3.229786883,-36.81772161,,,,,,-0.087723703
1.64030606,-54.69583155,3.231490818,-36.83560415,,,,,,-0.087727374
1.6410712,-54.47746419,3.240012453,-36.92501684,,,,,,-0.087745727
1.6427612,-53.98876082,3.258846034,-37.12250476,,,,,,-0.087786265
1.64445119,-53.49124098,3.277695617,-37.31999268,,,,,,-0.087826802
1.645,-53.32777672,3.283820282,-37.38412496,,,,,,-0.087839966
1.64513434,-53.28762057,3.284962348,-37.39575477,,,,,,-0.087843189
1.64526868,-53.24740859,3.286104487,-37.40738457,,,,,,-0.087846411
1.6459404,-53.04551116,3.291816328,-37.46553357,,,,,,-0.087862524
1.64768967,-52.5131789,3.306699892,-37.61696536,,,,,,-0.087904483
1.64943894,-51.97138273,3.321596162,-37.76839714,,,,,,-0.087946442
1.65,-51.79560472,3.326376683,-37.81696737,,,,,,-0.0879599
1.65022953,-51.72341453,3.327692977,-37.8295642,,,,,,-0.087965406
1.65045906,-51.65106191,3.329009409,-37.84216103,,,,,,-0.087970912
1.6516067,-51.28686479,3.335593642,-37.90514517,,,,,,-0.08799844
1.65300885,-50.836401,3.343642759,-37.98209725,,,,,,-0.088032073
1.65441101,-50.37989807,3.351697063,-38.05904934,,,,,,-0.088065706
1.655,-50.18634055,3.355081905,-38.09137393,,,,,,-0.088079834
1.65523813,-50.10778461,3.355197603,-38.09021734,,,,,,-0.088085546
1.65547625,-50.02905517,3.355313279,-38.08906075,,,,,,-0.088091258
1.65666688,-49.6328097,3.355891488,-38.08327781,,,,,,-0.088119817
1.65810562,-49.14823508,3.356589747,-38.0762898,,,,,,-0.088154328
1.65954435,-48.65739249,3.357287516,-38.0693018,,,,,,-0.088188839
1.66,-48.50064385,3.357508403,-38.06708871,,,,,,-0.088199768
1.66008609,-48.47095711,3.357043354,-38.06092491,,,,,,-0.088201833
1.66017218,-48.44124816,3.35657828,-38.05476111,,,,,,-0.088203898
1.66060264,-48.29237074,3.354252535,-38.02394212,,,,,,-0.088214224
1.66246615,-47.64149491,3.34417674,-37.89052274,,,,,,-0.088258923
1.665,-46.74003899,3.330457344,-37.70910975,,,,,,-0.088319702
1.66504306,-46.72455906,3.334494952,-37.75438405,,,,,,-0.088320735
1.66508611,-46.70907372,3.338532645,-37.79965835,,,,,,-0.088321768
1.66530139,-46.6315659,3.358722538,-38.02602985,,,,,,-0.088326932
1.66622584,-46.2971866,3.445449896,-38.99812963,,,,,,-0.088349106
1.66740311,-45.86774833,3.555956867,-40.23606799,,,,,,-0.088377345
1.66896451,-45.29197715,3.702629396,-41.87793759,,,,,,-0.088414798
1.66936848,-45.14186943,3.740597,-42.30272726,,,,,,-0.088424488
1.66952842,-45.08230953,3.755631516,-42.4709112,,,,,,-0.088428324
1.66968227,-45.0249504,3.770094358,-42.63268642,,,,,,-0.088432015
1.66971813,-45.01156945,3.77346603,-42.67039864,,,,,,-0.088432875
1.66973763,-45.00429416,3.775298872,-42.69089864,,,,,,-0.088433343
1.66974604,-45.0011564,3.776089279,-42.69973912,,,,,,-0.088433544
1.66974888,-45.00009604,3.776356374,-42.70272652,,,,,,-0.088433613
1.66975172,-44.99903566,3.77662347,-42.70571392,,,,,,-0.088433681
1.66976592,-44.99373338,3.777958955,-42.72065092,,,,,,-0.088434021
1.66983695,-44.9672134,3.784636562,-42.7953359,,,,,,-0.088435725
1.67,-44.90627708,3.79996735,-42.96679085,,,,,,-0.088439636
1.6700354,-44.89303733,3.797211987,-42.93522332,,,,,,-0.088440485
1.6700708,-44.87979405,3.79445657,-42.90365579,,,,,,-0.088441334
1.6702478,-44.81352463,3.780678683,-42.74581815,,,,,,-0.08844558
1.67103595,-44.51737822,3.719311464,-42.04298993,,,,,,-0.088464485
1.67203232,-44.14056756,3.641694431,-41.15449085,,,,,,-0.088488385
1.67331282,-43.65237225,3.541880496,-40.01261301,,,,,,-0.0885191
1.67459333,-43.15976257,3.441996425,-38.87073518,,,,,,-0.088549815
1.675,-43.00238719,3.410260032,-38.50809153,,,,,,-0.08855957
1.67502669,-42.99204269,3.409460651,-38.49878674,,,,,,-0.08856021
1.67505338,-42.98169624,3.408661259,-38.48948196,,,,,,-0.088560851
1.67518683,-42.92993478,3.404664116,-38.44295802,,,,,,-0.088564052
1.67585409,-42.67039433,3.384673949,-38.21033835,,,,,,-0.088580057
1.67715717,-42.16000967,3.345613601,-37.75605463,,,,,,-0.088611314
1.67846026,-41.64503786,3.306524864,-37.30177092,,,,,,-0.088642571
1.67976335,-41.12568434,3.267407728,-36.84748721,,,,,,-0.088673828
1.68,-41.03091682,3.260300644,-36.76498509,,,,,,-0.088679504
1.68003909,-41.01524957,3.260270387,-36.76425517,,,,,,-0.088680442
1.68007818,-40.9995787,3.26024013,-36.76352526,,,,,,-0.088681379
1.68027364,-40.92117033,3.260088828,-36.75987569,,,,,,-0.088686068
1.68125094,-40.52780423,3.259331807,-36.74162786,,,,,,-0.08870951
1.68265728,-39.95799914,3.258240959,-36.71536924,,,,,,-0.088743244
1.68406361,-39.38387701,3.25714833,-36.68911062,,,,,,-0.088776977
1.685,-38.99922059,3.256419844,-36.67162673,,,,,,-0.088799438
1.68503962,-38.98290109,3.255617677,-36.66220089,,,,,,-0.088800388
1.68507925,-38.96657815,3.2548155,-36.65277504,,,,,,-0.088801339
1.68527737,-38.88491165,3.250804319,-36.60564579,,,,,,-0.088806091
1.68626797,-38.47528569,3.230741697,-36.36999955,,,,,,-0.088829853
1.68766096,-37.89565128,3.202510765,-36.03863456,,,,,,-0.088863266
1.68905394,-37.31188818,3.174257682,-35.70726958,,,,,,-0.088896679
1.69,-36.91315919,3.155056793,-35.48222085,,,,,,-0.088919372
